text,label
chneya 7alla m3akom,1
9adekchi lol w lyby ya bouno9ta ya bou thabthabet ya fechell,2
slim itelabena bech inkabelouk pas de répense,0
le oxygen glow mask li hkit alih ekher marra je voudrais bien l essayer,1
hh mela bordel,2
twa7echnek rabi m3ak w rabi i5aless wa7lek w isaber 3ayeltek,1
rabi m3ak ya slim w e5dem 3la rohek elkolna m3al,1
7ob ca emena 3ndna wenti 3ndek forsa kbira yehlem biha ey clubisti bech taked 7obek l ejam3iya rabi ywaf9ek w ysehlek omourek w bsara7a hamdi l meddeb ghelleb 3lina wenti bech tkoun 5ir menou bon courage,1
emchi rajil tal9a erjel tkt,1
binzarti lee wasalamo 3alaykom,2
j ai adoré ton makeup t es toujours belle machallah 3lik rayou,1
tla3t madhi bsa7tek zidhom madam yatenaffsou,1
enchala labes,1
mahma hawalou tachwih sourataka al kilab athalla fa lan nosadi9ahom nahno na3rifo man anta wa na3rifo tari5a nithalik kama na3rifo nithlaat enahda w al moetamar wafa9akom allah li ma yo7iboho w yarthah w jannabakom ma yaebah amiin,2
hh lkolhom yadhom fi,2
vas te faire foudre spec de salot,2
hh bravo lotfi walh rajel sa7bi mouch fi wjhk w toz feli ykrhouk sa7bi w bravo lik ya lotfi walh,1
aneset b5ouk,2
couvre toi bien a si slim ya maalem on abesoin de toi smella aalik mel bard,1
mr6 aala ghneya li ki sormek mnayka ay tofla tnajem tjib flos ki tebda m3a k2,2
enchala la tsier ha lent5abet dawla de5la fi 7iet,2
foukn mnou m3adch 7ajetn bih elk8b,2
jed attig djabou fi mondial w enti a7ki 3la coupe tunis mouch nafs toumou7 hh w zid nemchi m3ak enti al3ab final w ena ncherek caf 3am jey 3la thahrek ya 7awi,0
bravo sami wlh 5alit blastik ama tal3ou jma3it el hiwar ilkol i7ibouk barcha,1
esm3ouni lewld kol chhar n7oto 5d kol wa7d w tbarkalah jomhour ca kbir w raj3oulou flouso,1
sob7an allh ja wa9t fi bledna wa7ed ki slim ye7ki 3ala el9adhdra belhi wiino 9bal ethawra yezina men dharben elou8a eli y7eb bledo wytmanlha l5ir yabda wyarina w a7na etwansa manichna a8bya ldarja hadhî belhi yezî rakom mardhtouna,2
so gorgeous,1
barnamij tafih alkomidia ba3ida 3ankom bo3da asamaa 3ala ard,2
alah yehlkek nchalh kif ma hlektna ya3tek 3me malla 7ala fik ya weldi aman mout w rata7na mel ham mte3ek,2
slouma notmalmon rakinti rais fiblasto w5demna fewatani elhor 3la hada ama alla3aleb enchallah nestaw3bo edars wyelzem el 5edma tebda mentawa,1
je t adore vraiment,1
rabi yafethehom,1
ti baarrnayek,2
mabrouk inchallah ykoun kima djabou,1
joyeux anniversaire y a la3ziza rabi ytawel f3omrek w yahfdek wyhfed ghalii y a rab,1
walahi y a slim wahrtek wahret rais dawla,1
louled 4a7k la,2
benasba lele markatou 5oudena yajour mta3 raja hadak ali youn9osna ras 7arba,1
rabi m3ak w jomhour elghalia m3ak,1
bravo slim merci,1
bavo jan joon chanson mt3k tjie 3la mouslsle 7oufare,1
je3four mhedarech 3a soirad,2
nhot slim riahi riche ma mhotch wahed gi3ane ya3mel kif trabelsiya en plus jeune mouch azouz90,1
bahya khouya men,1
wa9tach bash tahbit fi chan,0
digaj slim reyahii hh,2
bnj mrs slim riahi shnowa hkayet les cheques sans provision brabi shoufilna hal lihkayet jarayid,1
bara mak5bha,2
ouuh 3la zebi wiw ya dawlaa,1
martou dima m3ah kif el porte clé,2
alah la trabah weldik yali mokich rajik,2
ahil ithikir illi 9oult istacharthoum maykounou kan isamsara wa2illa innas illi dayra bik illi t7ib tda5il l equipe fi 7it ya wildi yna3imbou liflous illi 5allat le club fi ydin nas matifhim chay fil koura witasyir 7atta libhim 7achakoum ya3rif illi le club na9isha attaquant mouch entreneur mana3rich ana wallahi mou5i w9if wallahi kount mil mousandin lik ya si slim ama tawa bsara7a ja il wa9t illi yilzmik inti timchi mouch koster,2
chnéya el mochkla ghlot aya wé7ed pressé bel wakt w yezreb ynajem yoghlet dék 3ali yakra mel warka,1
nmout 3ali yakrhouh w ya3touh ilklat ena m3ak,1
bravo dr marzouki,1
ca fi ayounek inchalah tkoun president yezzi melmadhi rabbi maak,1
rabbi yfadhalhoulek,1
ma fhimt chat bravo,1
mele5r ya si slim lclub tetrigel ana awel wa7ed nenta5bek wakid joumhour el8aya yenta5bek zeda,1
tawa djabou chnya 7keytou chnya 2e5er la5bar,0
bal3oot hh,1
denya fehaa mout ou walh ghayedini le3edou manejemech nediroulou haka,2
tu ses kenys bravo lotfi,1
abbab echnowa hadha,1
7out alik ya slouma,1
ma7lek ya bayyouta hedika la jalousie parce que hiya jeune we mouch mizyena kifik we kol youm bayyouta tzid zin,1
ena manajem n9oul ken allah yehlek eli wassel le club lehadarja ay wehed sehem 7ata b allah lé traba7hom,2
brabbi ma temchich klallii les joueurs concentrés aiechek,1
maryoumma zin ezin,1
bravo weld omi jlassi mara men houna jtm mamma jtm nedia,1
bara echki bihom c mieux,1
aboné ou like,1
hh ya slouma sayeb 3lik min ta7lil cha5siyat alra2is w7alil afkaro wala n9oul inti ch3andk fi mo5k ken lflous,2
hethom ness weslou ya3mlou haka 5atr 5ayfiin mel resultat des l elections,1
inna liléh wa inna ilayhi raji3oune,1
m3allem ya slim kamel w a7na m3ak w wra jam3iyetna w kan thama chkoun yit7adana yitfadhel welli y7ib ya7ki foumo 3ando w ya7ki lisba7 tjich inta l kaleb 7achek t9oulo 2osket matjich a7na zada yelzimna 2arefi9 bil7ayawan ya admain 5allihem hadhaka klam w s7i7 yjibo rabbi,1
mala chlaka,2
a7la m7assen bon continuation ya papa w a7la zzh,1
en avant slouma rabi y9awik 3lihom ya rab,1
une belle chanson très bien,1
wach krahtou wesh krahtou hadh labghal,2
hh i7eb igoul li houwa ndhif hh clubisti,1
ara tswira thenya ki tbda tsouk fl karhba wtkharej fi dhaboutek ml chobek ytbared,2
ahllah yarhemak ye zegawoo fi galbe,1
tla3 banney 3al khazma,2
enes l3aycha,1
ena min 7ay hlel intakhebet si slim inchalah marbouha,2
mosalsal tayara,1
brnemj fdhaya7,2
rabbi m3ak ya boss wallah ymessou cha3ra mennek tet7ra9 lebled,1
enti akber president fi tari5 tounes,1
akbar mounafak fi tounes,2
tab9aw znatiir 7yet 3markom,2
barbirou 9alek esma3ni,1
tounsiyo ou 7iwar lwa9et slv,1
kol 3am we inti b5ir,1
hh malla dandouk 9addakchi bouhali,2
li m3a 5rouj riahi yemchi men tawwa ye5dem bo5tou w b ommou w 5alsou jouweret,2
lool une autre facade d escroquerie qui manipule les faibles pensées slouma rak 3malt erriha,2
m3ak lesbe7 w ma3albalekch 5ali leklab tanba7,1
wa7dik ya slouma,1
happy new year bou il 3ez,1
hiitt clip ken khalit men wled moufida heki lpartie wzedt chwaya mel clipet lkdom ray jet khiir,1
a5tfou 9nal hamdi,2
svp dr marzouki kelma fi 5wetna fi syria n7ebou modhahrat 9oddem el sfara na7na awel cha3b 3mal thawra w ma nsandouch el souriyin la fama i3tiraf bil majles la 7ata kelma behia lihom fdhi7a,2
wahra belhak eyji kan houwa raiis,1
il wahra liha nasha,1
slouma kol blasa timchilha tda5el fiha 4ooula rak il fachal yemchi 3la sa9ih hh,2
asmaa3ni slouma brojla melkeher nik ommou lak mnayek enty ki zebbi fi rassek ya weldi enty rigelet a9wa haja w ahsen haja nhebha w habitha fi hadenya wllh rabbi la ynajem hatta nayek ymess menek cha3ra ala khatrek rajel w dafe3et 3aleclub elli 7a9ha klew houlha enayek berasmi wrak rjel kamell kamel ma tkhaf men hatta nayek dsle klem zeed mam jhelet falgett 3almnaykin elli kloulna ha9na je wa9thom bravoo,2
m3aak rabbi,1
slouma ya m3leem,1
love you baby n7ebek mahma kan il look taa3kk w ma7lek bil les look il kooll love you so much babyy,1
a7la cha9an fater d,1
lobna tayara allikr wen hess beha maheyech nakra fi aslha zey barcha olouja bravo lobna,1
si el moncef ana mouwatane men redeyef rabi efadlik w e3awnek w rak emcharefni w achoudou 3la aydikoum w ela amem,1
bahri thblou,1
enti yosr dima tosbogh noir wel pigments noir iched f cha3ra w theblou bch yetna7a c pour ça couleur makhrajlekch,2
mboutou a9wa attacant fil afrique,1
hh mala nessma 7alet 7areb 3la rou7a,2
ena andi tika elli elwatani el hor bech yifouk blastou fil intakabet ejjaya ala katir raissou nachit wa moumtez wihib ebledou wzid ad clubist winchallah el ayam binetna wrahou heda mouch rami wouroud welekinou wekaa malmous,1
belle jolie,1
slouma ye m3alim na3rif mo5ik kbir wit5amim lib3id hh rabi i5alik lina,1
fi oumour jedya l3am li fat nahitou skatech ta3 boutafli9a wlh kount hab nchoufha,0
3amik mabrouk nitmana ijam3iya kol il5iri matinsach wa3dik lijam3iya rani ifra7it batcha li nikat imta3 ilyoum inchalah ijam3iya dima labes,1
slim riahi,1
bravo wasel fi dife3 3la 9adiya filesstin ywali cha3eb 3arabi kol y7ebek,1
ouh ouh mahleha ki tbiba sabra yarani corona f verona w njik tdewini enty,1
netmanna innek tzourna fi hidra ya moncef ya m3allem hidra wilayet ilgassrine akid nestannou fik barcha chabeb yestanna fik w bledna rahi,1
siyesa ichbeha walit haka fi tounis,2
koll aam winti bkhir si slim intervenir mnt pour aider le ca president,1
mahlak machallah,1
ina lilehi wena ilayhi raji3oun,1
mela wahra,1
en challah,1
w maya wech dakhelha,2
shih klamak mahar manjmo nkolo li si slim i5dam oi jamhor il5alya m3ak oi3in ilhasod fiha madria,1
omorha ya slouma maret lotfi al police hia ali tct79 al ai3ana wlo5ra ken chdet darha 5ir 3mlet al 3ar,2
merci ama bellahi khalles jouaret,2
c hamza weld aslek wenti afhem wa7dek,2
le borjolia fazdtha takila arj3 ahqylna 3a your life w a5taq m tanbir bro w keep going,2
twansa maya3rfouch erajel,2
dégage y a fachel enti ma 3andekech cha5seya gweya mte3 raies ca,2
firensa elkavi maujoud fi tones elhiwar hiya elkavi,2
amine yerhame yaldik brabi yezzi min titrouette sna merci président merci cher president,1
ahla kalam,1
akber jaamiaa min waktech,2
3ahira bnt l3ahira na3alr lah 3lik,2
ca fe dam,1
slouma zidna 7wija okra 3assakhna,1
bonne annivairsair slouma,1
mella 7alla mozriya,2
waou khaoula mahlek toktel,1
gj need a better end,1
etdha7kou wlh hh tefeh,2
allah yar7mek ya las3ed,1
ca tv walit lazma bech manesstèa9ou l7ata kalb et bn annif king,1
a vou merci ya m3alem,1
mahdi khmirimahdi ben hassineakrem barranimuslem benahmed ta3lmou min patron dhbi7a,2
slooma y7eb ye5ou blassa fel hkouma yheb rou7ou mch bladoo,1
ech mrawe7 bih jimla,2
saybek men rass el 3am witelhelna bel ca w raj3elna montasar,2
7ram a3lliihh wlh chellek ha leblééd,2
si slim ekhdem 3ela rouhek w ma yhemmekch inti au moins mekech nsib le president ben ali nseou rwehom jme3et esperance kif kenou yekhafou monou slim chiboub w y3aytoulou erra3is le president tawa welleou abtals nekrin ma3rouf slim chiboub gued ma 3emel m3ehoms,1
machkour slim rya7i w nchalla rabi y7mi tunis w benesba lelfri9i nadef jam3ia mel mortaz9a w nchalla tazha layem,1
betbi3a eli wrah chaab lclub ywali ra2iss heka alech andhom etrac hh,1
tahiya kbira min itali ela chahm yarab iyk5aliha lik oysalhak,1
aid mabrouk we snim daima,1
tfate9 good job,1
bech ihabelkom hariya7ii,2
le akahaw hetheka ili mezel fekra 3ale9a jdida lel bnet isou7bou le5wet we ba3ed el bouh we weldou we moufida etwali etheb weled fethi hedaoui we jawkom a7la jaw,1
najeh rabi yahafdou les hommes,1
walahi ken yraj3oulna l dostour w yjibou rjel fi hal bled 5ir men hal kamcha grouda li mafehmine chay la men kou3hom la men bou3hom meskina bledi kol we7ed yejbed lih,2
hh 9aletlou hoo ti fi9 jh,2
degage ye ramz alfechel,2
mala animal,2
chokran president marzouki,1
pleaase maher hadded,1
barak alah fik ya djaafar hadou houma twanssa,2
chkoun 93ad yestana feha men awled moufida,1
3lech ye5i zayed 3al beji w el marzou9i,1
lah ynazal 3lik na3la,2
9allou suissi bellehi sayeb 3lina ech mazel 3andou in7ebbou na3mlou jam3ya ou bellehi hal mwihbi 3amel les gaments ou be9i yetdallel ou ma 3inouch bech ijaded ou 3andou 3ouroudh mel real ou barchalouna ou howa bel kthir yal3ab m3a el marsa bellehi saybouh ou yezzina mel mou3a9in ettama3in kif kif si zoo becha ou tawa winou el wess en7ebbou joueret yebkou 3al ghalya mouch ejjomhour yebki 3lihom wel b9ya degage ou saybou el i dara 5allouha te5dem ou rabbi m3aha ou m3ak ya omna ya ghalia,2
rabbi maana wi maa les pauvre ya rabbi,1
haw bda ybanderr wyesstagall fi la3bedd amma sa7a lih lga 3la chkoun y3addeha,2
hh ya3ti nam ken dji raeyis jam3iya tizit hlakitha,2
rabi yafdh7ek ya hamla mas5a,2
nn moez mahouch mte3 hetha,1
fikra bahia zidet 7abitek w 9adertek,2
mrayedh raby yfarej alih,2
bravo nesma,1
bonne chance inchallah rabi maana,1
raabii m3aak ya el boss w na7naa m3aak lele5er,1
el ichkel moch fi ra iss el 7oukouma el mochkel fi el oudyoloujia el mou7ita bihi,2
bnj abaramovic tunis ya kbir,1
hraam haka ye jehell,2
hh si slim hate el flouse w barra nayek,1
inchalah mabrouk,1
ti hay zahrouni tsar9et zeda,2
28k dislike w 2k like,2
mabrouk 3lik ya slouma w el 9anét zédit nawrit bik,1
slim riahi dzl,0
ha ha zanatir,2
3alem e5er,1
samhouni slim masre5ech chay me tounes bel akes hram alikom nchallah kol roumdan wenti bki3r,1
lefriqui dawala,1
ekhdeme ca omatkhafeche osayyebe alik mesyassa khatyatek esyassa fi tounes msatra melkhareje wetwelha b ca rahi dawla wenta khatyatek esyassa wesyassa fi tounes leswehlia,1
hahahaha blida ménék ya boss,1
mafam chaiy,2
ghannouchi w 3ayeltou fakkoulna lebleed,2
sidna rabyy 9ali siï malla tahanna,2
kol 3am wantom bi5ir,2
erabo maak wel hay yerawah,1
rabi m3ak slim ryehi,1
allah yerahmou,2
we enti ken mchit tnayek 5ir 9allou tbib ma7soub 5ir mennou enti,2
4raf win yemchi haw la3eb w taktik,1
3assba lik,2
fal9où bya,1
sayeb 3lik m en tounes rak makech hekemha y a 3atay,2
hh ena mnhbch lobna ama tofla yesser laf3a,1
mehilko libled ken houma ha sa7afiyn,2
sawato laka wa lann osawita lak lianak kathaltann by,2
allah yr7mou,1
rabi m3ek ya boos,1
tahiya tounes men chamalaha el janoubeha,1
lah esmah lena manlwalidin,1
bravo slim rak 3al 5at es7i7 lazmna entreneur tatwijet par xmpl jozè wlkol na3rfouh ech 3mel m3a el ahly lmesri,1
rabbi yonsrek slim w wkilhom rabi kanet el3ar,1
allah yehdi ye patron klemek ma39oul,1
5ir bich les joueurs yfi9ou 3ala rwe7hom w ya3erfou ili a7na mit3 achin 3lihom,2
lee khallina hekka khiir metkhalfiin wbheeyem khiir 9atleen elmeyet welmechyeen fi jneztou demokratie bilma3dnous tfiih 3al menaadher limgelbe mee khlitouha lebleed keen hel khneezer hethom,2
voir plus,0
dawela walh dawela ya si slim sayeb 3alik min siyassa hak ched dawela enti ca ya dawela,1
rabi yechfih we3afih enchaalah,1
inchallah bitawfi9,1
Brb barou er7ou,2
inti berrasmi ghoul,1
tunisie hichem mechichi désigné chef du gouvernement,2
8m mabrouk 3alina,1
t barra yaateq aasba neqtha qan nty ca libyy mtaa zebby,2
ana clubiste wasel ou mey ihemmek fi 7ad ou koun 3and wa3dek ou rabbi m3ak,1
ca fi 9albi,1
nektoulha omha lebleed ti 3ade chede mchoumek lee yjik maacheweme,2
ya3tik esa7a ya ja3four rabi ey 5alik el tunis,1
raby ykhles wahleek,1
intii im3ahom hh,1
hia di elbechecha ya becha,1
mriidh wlh o o,2
7l9et m3almia bravo w bech netwahchoukom,1
ya 9a7ba nik omk w om za3imek ya ta7ana tfiih alik w 3ala omk w book ili jebouuk tfooh ya jabrya chouf yedha kifeh 3amla bara toub lraby ya kalbet boun9iba nik omk w book,2
essmik boujem3a w tadh7ik hh malla 9assawet edanadik,2
kont nehtarmek tawa toht men 3inin barcha twansa nensehek raja3 rouhek beflousek ma tnajamech techri elakhlek donc bara lawej 3aliha,2
e5dem el jam3ia bgalb w rab w chouf,1
seif eddine makhlouf machrou3 de3eech raby tostorna,2
eli kolto shih enti hiya esbeb ye kedheba hasbi allah wenemea el wekil fik enchalah ya meryem,2
ommek zabbour,2
yeeser yfatta9 el make up hedha w 9addéh watéek,1
bravo mr riahi et bonne continuation bonne chance,1
brabi yézio 3ib rahou yé slim ena persellement m3ak lil é5ir rabi m3ana o m3ak,2
yerham waldik ya maître sonia dahmani eklamek eshih,1
ya tahan rja3t comme s il n a rien eté ya kadhab hatet public bich isafa9lek ya voleur,2
jaw famma 3alla a9all chwaya suspeinss kiff massr,1
bon retour rak dima patron,1
m3alim slouma w wraak rjaal mat5afech mil 9irouda,1
nchalla marbou7a ya rab forza ca,1
allkafila tasir wal kilab ta3oui hh,2
mabrouk 3lik el barnous bach tirkich fi dfa pouvoir w khalli ennahdha ta3mal illi thib milla taartoouur,2
og3id n 8adi,2
brabi o5rej w a7ki kelma el jomhour leclub w 5assatan elli yeda3mouk el tawa rahom klewna belhaf welkedheb,2
j adore serin bn continuation,1
rajla ou sid erjell,1
tfouhh hlikk yali makch rajil,2
asba pour,2
ye5y lflouss ytaych fehom brassmi,2
itwensa mechi fi belkhom 3andi man9olik film titfarjou fih fi9ou ya twensa 3ala majeb chay mirasou fech ghlot li7keyet ili t3adew 3aycha m3ana wkol youm 9a3da tzid intouma t3awatou tghatiyou tiit bijretil chapou lik 3ala,2
man mchyt l china tawa en mara walahy akhyeb bled fel denya ou akhmj abed,2
ech3on yetfaraj fi ,1
ncheallah mabrouka ala etoinsa ilkol,1
walahi ya3tik saha inchalah fi mizane 7asantek 5atrek 5amemt fi zawali,1
het 10dt,2
3idkom mabrouk tou le clubst et surtou si slime w n7eb n9olou fara7ana w jibena alexise w maher 7aded hakaka twali equipe ta7founa,1
kolhom kif kif sorre9,2
hh tw ychdha slim,1
y 3anbou lwa9et oubara kifech kemcha firen w kleb kif hathom yo7kmou fina,2
enti s7i7 srafit barcha 3la jam3ya we joumhor mayounkrich chey hdha we wa7na kif enti ta3mil 4alta ilmouk ama rna mnkirhoukich we mouchkla sma7ni falkilma enti timch ken bli fi rasik we adhika mouchkla 7awil sali7 a4latik we a7na m3ak,1
mala ra7a nhar kol winty tekdheb 3lna,2
7raam ya slim 5af rabi,2
borjoulya m3almin,1
allaho yabli 3ibaihi asali7in la preuve les plus belaa c est les prophètes,2
sbah ennour,1
sorry musica le3aleka metshideksh besh tesme37a,2
rabi yahafdou tarbiya saliha bakani walah,1
mabrouk lelclubistiya kol wenchalah kol 3am haka merci si slim,1
rabi yonsrek la linahtha la lindae slim rye7i houwa l7al,1
ma cha allah wlh bakanii rabi yachfi djmi3 wahad mridd,2
maalem wallah,1
a7na cha3eb ca look m3ak,1
yekhi ch9alet lobna ba3d 3andi l permis ama ne9setni,1
verse svffwizz sada9ni lkolna ta7t tawla mekch fehem kima dima w ena awla kroz ama l mokh mta3 3bed metsawla 3eryen ezzo ama t3ichou fi vr ma te7chemch tsami li ta3mel fih art es2el el terrain houni ken équipe a menich melli yada3iw l enbihar maghrour enty masrour mazelt mekech fehem wa7na nfassrouch breath taking shit ija nfas khoudh li ta3mel fih 3adi w bech nfaskhouh su my dick white black flow ying yang zouz samaket samaket 7ata ken 7ké 3leya fesd dima bless d dima baraket bara akeka aquarium 7at fih my haters kima samaket samaket fuck society 9ad ma 3tit moffuka dima some i get kharaman kharaman houni t3alem 3oum wala mout ghara9an 3adi nhar na7re9 3alaman 3alanan fuck fame ma7achtich ta3ref ana man verse defame this niggas dumb dumb silophan liar fire free calm verse wf lin nmout w mansalem nkabech netkalm enty tfalem anes li daret alina bene9ma mzares mkarez mzalez rassi lé mata7kili 3al lougha maw kolhom kwazi fé9 hezou lerazi be9i dé sarbini vazy 3abili 5anzid t9oul luminati nazy ey fuck em l3alem lkolou matkalm wa9teli 7arbet erjél fi se7et el 9itél enty mal9it héch mela ena li btit fech bch to93ed 7dhéna ti fél fik san3a mansit héch bitch 5ouna chouf el rjél ch3amlet wenti keli to93ed t3ani 5atr feya tama3 bidik mkabech w wehel fina lamen w tala3 3inik matrana b3id le makech m3ana nejri fi tri9 dhlém el lil m3aya n3arek fi trip 5weti ma net3arkouch wsaya chnowa lmasir 3la 5atr f9ir tsama 3ay9 weld el 7ouma 5atih 5atir fih di3aya tkabech feya nmoutou ena wiyék chkoun ijareb w binetna layem ,2
maya a raison je l adore bravo maya bl7a9 ettala3 ml niveau mch kima lly ytay7ouhh bl m3yyz w ettmanyykk 3acha3bb c est une femme examlplaire,1
sib1 hamza triki klam ma39ol,1
3andek el ha9 masab fama menek barcha fi tounes,1
hoto like 3al video 3la 5atro tayara,1
mabroukk yasu yetraba fi 3ezek,1
bellahi fehmouna hkeyet smaba sow nhebou na3rfou lehkika kol youm tsme3 haja w rabi yester,1
mbrook rabi yhfdholk,1
allah yachefih de l algérie,1
good houma déjà 9alou fih 7al9a donc normalement lyoum e5er 7al9a,1
vamooss slouma ok w betbi3a ma3labelna b 7ad,1
rabi m3ak ya slim w nchalah dima il3odem ama blahi lzmna barcha jouret o5rin kima amar jmal w meher il7aded w attaquon tunsi bahi kima l3kaychi w pk non yassin ich5awi et m6,1
rabi yachfik ya baba rana kolna n3ak ou ntlbo rbi m3ak,1
ana m3ak si slim wnchalla marbou7a,1
